2010.12.31,00:00,108.328,108.911,108.255,108.488,113475
2011.01.03,00:00,108.411,109.254,107.787,109.187,156704
2011.01.04,00:00,109.186,110.233,108.611,109.138,235497
2011.01.05,00:00,109.152,109.748,108.504,109.451,252864
2011.01.06,00:00,109.467,109.649,108.092,108.330,227749
2011.01.07,00:00,108.343,108.544,106.931,107.299,220006
2011.01.10,00:00,107.153,107.664,106.817,107.111,175623
2011.01.11,00:00,107.113,108.258,107.039,107.993,198433
2011.01.12,00:00,107.968,109.016,107.846,108.959,218380
2011.01.13,00:00,108.975,110.670,108.673,110.651,245246
2011.01.14,00:00,110.654,110.977,110.057,110.923,251870
2011.01.17,00:00,110.815,110.936,109.559,109.891,169879
2011.01.18,00:00,109.882,111.149,109.573,110.511,248663
2011.01.19,00:00,110.498,111.050,110.314,110.484,272502
2011.01.20,00:00,110.491,111.906,110.302,111.794,260965
2011.01.21,00:00,111.794,112.480,111.618,112.443,226408
2011.01.24,00:00,112.590,112.901,112.212,112.523,204352
2011.01.25,00:00,112.530,112.817,111.815,112.504,256253
2011.01.26,00:00,112.506,112.912,112.141,112.649,237704
2011.01.27,00:00,112.670,114.003,112.431,113.868,263726
2011.01.28,00:00,113.846,113.874,111.493,111.747,252498
2011.01.31,00:00,111.404,112.687,111.383,112.317,246948
2011.02.01,00:00,112.318,112.687,111.862,112.461,257891
2011.02.02,00:00,112.465,112.907,112.186,112.602,233263
2011.02.03,00:00,112.603,112.863,111.036,111.264,219661
2011.02.04,00:00,111.263,112.054,110.766,111.600,198440
2011.02.07,00:00,111.440,112.185,111.221,111.794,198874
2011.02.08,00:00,111.797,112.301,111.580,112.199,221505
2011.02.09,00:00,112.196,113.191,112.045,113.048,215600
2011.02.10,00:00,113.068,113.395,112.597,113.173,224003
