2009.06.18,1.39413,1.40012,1.38707,1.38999,66059
2009.06.19,1.38997,1.40116,1.38819,1.39356,60601
2009.06.22,1.39466,1.39544,1.38263,1.38649,64823
2009.06.23,1.38639,1.41073,1.38284,1.40763,72305
2009.06.24,1.40758,1.4138,1.38882,1.39289,77255
2009.06.25,1.39291,1.40128,1.38889,1.39867,66611
2009.06.26,1.39864,1.41175,1.39823,1.40549,59863
2009.06.29,1.40641,1.41028,1.39828,1.40816,56115
2009.06.30,1.40815,1.41509,1.40013,1.40323,65099
2009.07.01,1.40315,1.42008,1.40007,1.41402,64784
2009.07.02,1.414,1.41531,1.39885,1.4002,66408
2009.07.03,1.40022,1.40271,1.39431,1.39782,38860
2009.07.06,1.39561,1.39981,1.38766,1.39821,60506
2009.07.07,1.39823,1.405,1.39033,1.39228,65987
2009.07.08,1.39215,1.39379,1.38322,1.38826,72367
2009.07.09,1.38822,1.40721,1.38582,1.40187,71624
2009.07.10,1.40196,1.40297,1.38777,1.39354,69256
2009.07.13,1.39455,1.40005,1.3897,1.39771,67478
2009.07.14,1.39765,1.40142,1.39112,1.39651,70084
2009.07.15,1.39652,1.41347,1.39629,1.41057,65268
2009.07.16,1.41059,1.41654,1.40557,1.41469,69139
2009.07.17,1.41476,1.41499,1.41137,1.41166,61089
2009.07.20,1.40957,1.42484,1.40942,1.42305,62967
2009.07.21,1.42303,1.42768,1.4163,1.42245,68980
2009.07.22,1.42239,1.42567,1.41556,1.4219,66796
2009.07.23,1.42191,1.42909,1.4119,1.41439,71290
2009.07.24,1.41433,1.42529,1.41346,1.42006,58646
2009.07.27,1.4222,1.42976,1.41713,1.42316,62045
2009.07.28,1.4231,1.43041,1.41308,1.41669,67360
2009.07.29,1.41672,1.41945,1.4007,1.40447,74934
2009.07.30,1.40443,1.40954,1.40085,1.40735,67506
2009.07.31,1.40739,1.42786,1.40638,1.4256,70400
2009.08.03,1.42645,1.44439,1.42063,1.44131,71821
2009.08.04,1.44122,1.44312,1.43672,1.44069,65493
2009.08.05,1.44067,1.44465,1.43555,1.44027,66885
2009.08.06,1.44025,1.44308,1.43288,1.43466,68533
2009.08.07,1.43471,1.44073,1.41529,1.41826,63566
2009.08.10,1.41764,1.42185,1.41045,1.41395,54774
2009.08.11,1.41381,1.4185,1.41099,1.41489,56488
2009.08.12,1.41484,1.42467,1.40862,1.41868,65701
2009.08.13,1.4185,1.43271,1.4181,1.42886,61483
2009.08.14,1.42885,1.43062,1.41597,1.42014,54936
2009.08.17,1.41839,1.41936,1.4045,1.40814,60350
2009.08.18,1.40803,1.41546,1.40663,1.41346,57046
2009.08.19,1.41351,1.42668,1.40844,1.4223,58775
2009.08.20,1.42234,1.42753,1.41999,1.42543,54215
2009.08.21,1.42542,1.43754,1.42081,1.43254,58501
2009.08.24,1.43296,1.43587,1.42809,1.43027,47977
2009.08.25,1.4303,1.43617,1.42523,1.42959,53818
2009.08.26,1.42955,1.43512,1.42064,1.42545,54371
2009.08.27,1.42539,1.44055,1.42193,1.4341,54548
2009.08.28,1.43415,1.43882,1.42807,1.43013,48927
2009.08.31,1.43092,1.4367,1.4256,1.43327,45308
2009.09.01,1.43329,1.43777,1.41769,1.42229,59050
2009.09.02,1.42225,1.4295,1.41898,1.4263,55375
2009.09.03,1.42636,1.4347,1.42357,1.42508,52569
2009.09.04,1.42511,1.43267,1.41902,1.42975,50048
2009.09.07,1.43025,1.43617,1.42981,1.43316,27329
2009.09.08,1.4332,1.45344,1.43281,1.44766,54101
2009.09.09,1.44767,1.46003,1.44667,1.45563,51369
2009.09.10,1.45568,1.46128,1.45024,1.45803,53333
2009.09.11,1.45805,1.46351,1.45533,1.45711,50527
2009.09.14,1.4599,1.46518,1.45153,1.46165,54472
2009.09.15,1.46171,1.46856,1.45602,1.46577,55329
2009.09.16,1.46565,1.4737,1.46412,1.47092,55196
2009.09.17,1.47087,1.47664,1.4688,1.47399,51698
2009.09.18,1.47395,1.47477,1.46474,1.47095,48250
2009.09.21,1.47045,1.47127,1.4611,1.46793,47547
2009.09.22,1.46797,1.4821,1.46708,1.47896,49232
